;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptVpb2016)"

"Sort";"ID";"Level";"Label nl";"Label en";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Documentation de";"Documentation fr";"Ddef.Guidance nl";"Ddef.Guidance en";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
212;"bd-bedr:BusinessAssetsRandomDepreciationNetherlandsAmount";4;"         Willekeurige afschrijving op bedrijfsmiddel in Nederland bedrag";"         Willekeurige afschrijving op bedrijfsmiddel in Nederland bedrag";"         Willekeurige afschrijving op bedrijfsmiddel in Nederland bedrag";"         Willekeurige afschrijving op bedrijfsmiddel in Nederland bedrag";"";"BusinessAssetsRandomDepreciationNetherlandsAmount";"bd-bedr";"BusinessAssetsRandomDepreciationNetherlandsAmount";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BusinessAssetsRandomDepreciationNetherlandsAmount";"xbrli:item";1;0;"bd-bedr-tuple:BusinessAssetsRandomDepreciationNetherlandsSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 119050"
213;"bd-bedr:BusinessAssetsRandomDepreciationNetherlandsBookValue";4;"         Willekeurige afschrijving op bedrijfsmiddel in Nederland boekwaarde";"         Willekeurige afschrijving op bedrijfsmiddel in Nederland boekwaarde";"         Willekeurige afschrijving op bedrijfsmiddel in Nederland boekwaarde";"         Willekeurige afschrijving op bedrijfsmiddel in Nederland boekwaarde";"";"BusinessAssetsRandomDepreciationNetherlandsBookValue";"bd-bedr";"BusinessAssetsRandomDepreciationNetherlandsBookValue";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#BusinessAssetsRandomDepreciationNetherlandsBookValue";"xbrli:item";1;0;"bd-bedr-tuple:BusinessAssetsRandomDepreciationNetherlandsSpecification";"1";"1";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 119051"
214;"bd-bedr:ProfitAndLossDescription";3;"      Toelichting Resultatenrekening";"      Toelichting Resultatenrekening";"      Toelichting Resultatenrekening";"      Toelichting Resultatenrekening";"";"ProfitAndLossDescription";"bd-bedr";"ProfitAndLossDescription";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#ProfitAndLossDescription";"xbrli:item";1;0;;"0";"0";"0";"0";"bd-types:anstring6930VItemType";"anstring6930V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"6930";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 520485"
215;"frc-abstr:PartyFilingTaxReturnTitle";1;"Belastingplichtige [titel]";"Party filing tax return [title]";"Belastingplichtige [titel]";"Belastingplichtige [titel]";"";"PartyFilingTaxReturnTitle";"frc-abstr";"PartyFilingTaxReturnTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#PartyFilingTaxReturnTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
216;"bd-alg:Initials";2;"   Voorletters";"   Voorletters";"   Voorletters";"   Voorletters";"";"Initials";"bd-alg";"Initials";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-algemeen#Initials";"xbrli:item";1;0;;"0";"0";"0";"0";"bd-types:anstring10VItemType";"anstring10V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"10";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: mda definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 9"
217;"bd-alg:Prefix";2;"   Tussenvoegsel";"   Tussenvoegsel";"   Tussenvoegsel";"   Tussenvoegsel";"";"Prefix";"bd-alg";"Prefix";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-algemeen#Prefix";"xbrli:item";1;0;;"0";"0";"0";"0";"bd-types:anstring10VItemType";"anstring10V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"10";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: mda definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 10"
218;"bd-alg:Surname";2;"   Achternaam";"   Achternaam";"   Achternaam";"   Achternaam";"";"Surname";"bd-alg";"Surname";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-algemeen#Surname";"xbrli:item";1;0;;"0";"0";"0";"0";"bd-types:anstring200VItemType";"anstring200V";"xbrli:tokenItemType";"String";"0";"";"";"";"";"";"1";"200";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: mda definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 11"
219;"nl-cd:DateOfBirth";2;"   Geboortedatum";"   Date of birth";"   Geboortedatum";"   Geboortedatum";"";"DateOfBirth";"nl-cd";"DateOfBirth";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#DateOfBirth";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:dateItemType";"date";"xbrli:dateItemType";"Date";"0";;;;;;;;;;;;"Duration";"None";0;0;"De datum waarop de persoon is geboren.";"The date on which a person is born.";"";"";"";"";"";"";"Name: LO3.9, Page: 238, Publisher: Gemeentelijke basisadministratie"
220;"frc-abstr:HomeAddressBanksTitle";2;"   Huisadres belastingplichtige [Titel]";"   Home address [Title]";"   Huisadres belastingplichtige [Titel]";"   Huisadres belastingplichtige [Titel]";"";"HomeAddressBanksTitle";"frc-abstr";"HomeAddressBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#HomeAddressBanksTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
221;"nl-cd:DescriptionLocationNL";3;"      Locatieomschrijving NL";"      Description of location NL";"      Locatieomschrijving NL";"      Locatieomschrijving NL";"";"DescriptionLocationNL";"nl-cd";"DescriptionLocationNL";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#DescriptionLocationNL";"xbrli:item";1;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"Een nadere aanduiding bij de adresgegevens om de plaats aan te duiden waar de persoon dan wel een organisatie bereikbaar is.";"More information on address to identify the location where the person or organisation is located.";"";"";"";"";"";"";"IssueDate: 2002, Name: NEN5825"
222;"nl-cd:StreetNameNL";3;"      Straatnaam NL";"      Street name NL";"      Straatnaam NL";"      Straatnaam NL";"";"StreetNameNL";"nl-cd";"StreetNameNL";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#StreetNameNL";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"De officiële door de gemeente vastgestelde naam van een straat.";"The official registered name of a street as determined by the city council.";"";"";"";"";"";"";"IssueDate: 2002, Name: NEN5825"
223;"nl-cd:HouseNumberNL";3;"      Huisnummer";"      House number";"      Huisnummer";"      Huisnummer";"";"HouseNumberNL";"nl-cd";"HouseNumberNL";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#HouseNumberNL";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:nonNegative20ItemType";"nonNegative20";"xbrli:stringItemType";"Number";"0";"([0-9]{1,20})";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De numerieke aanduiding zoals deze door de gemeente aan het object is toegekend.";"The numeric part of the object as designated by the municipality.";"";"";"";"";"";"";"IssueDate: 2002, Name: NEN5825"
224;"nl-cd:HouseNumberAddition";3;"      Huisnummer toevoeging";"      House number addition";"      Huisnummer toevoeging";"      Huisnummer toevoeging";"";"HouseNumberAddition";"nl-cd";"HouseNumberAddition";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#HouseNumberAddition";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"De huisnummertoevoeging zoals deze door de gemeente aan het object is toegekend.";"The house number addition as designated by the municipality.";"";"";"";"";"";"";"IssueDate: 2002, Name: NEN5825"
225;"nl-cd:PostalCodeNL";3;"      Postcode NL";"      Postal code NL";"      Postcode NL";"      Postcode NL";"";"PostalCodeNL";"nl-cd";"PostalCodeNL";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#PostalCodeNL";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:nlzipItemType";"nlzip";"xbrli:stringItemType";"String";"0";"([1-9]{1}[0-9]{3}[A-Z]{2})";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"De officiële codering van PostNL voor een Nederlands postadres, bestaande uit een numeriek deel en een alfabetisch deel.";"The official coding of PostNL for a Dutch postal address, consisting of a numeric part and an alphabetic part.";"";"";"";"";"";"";"IssueDate: 2002, Name: NEN5825|Article: 37, Name: Wet op de omzetbelasting 1968, Paragraph: a"
226;"nl-cd:PlaceOfResidenceNL";3;"      Woonplaats NL";"      Place of residence NL";"      Woonplaats NL";"      Woonplaats NL";"";"PlaceOfResidenceNL";"nl-cd";"PlaceOfResidenceNL";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#PlaceOfResidenceNL";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"De officiële door de gemeente vastgestelde gemeentenaam.";"The official municipality name as designated by the municipality.";"";"";"";"";"";"";"Name: LO3.9, Page: 253, Publisher: Gemeentelijke basisadministratie|IssueDate: 2002, Name: NEN5825|Article: 37, Name: Wet op de omzetbelasting 1968, Paragraph: a"
227;"nl-cd:NameRegion";3;"      Regionaam";"      Name region";"      Regionaam";"      Regionaam";"";"NameRegion";"nl-cd";"NameRegion";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#NameRegion";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"Adres element dat het geografische of administratieve gebied specificeert waarin een stad is opgenomen.";"Address element specifying the geographic or administrative area of the country in which the town is situated.";"";"";"";"";"";"";"IssueDate: 2011, Name: NEN14142-1"
228;"nl-cd:CountryName";3;"      Landnaam, ISO";"      Country name, ISO";"      Landnaam, ISO";"      Landnaam, ISO";"";"CountryName";"nl-cd";"CountryName";"http://www.nltaxonomie.nl/nt11/sbr/20160610/dictionary/nl-common-data#CountryName";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:string1000ItemType";"string1000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"1000";"";"";"";"";"Duration";"None";0;0;"Adres element gebruik makend van de ISO 3166-1 code voor landen, territorium of gebied met geopolitieke belangen, waarin een leveringspunt is gelokaliseerd of hoe het leveringspunt bereikt kan worden.";"Address element designating the country, dependency or area of geopolitical interest, in which a delivery point is located or via which the delivery point is accessed.";"";"";"";"";"";"";"IssueDate: 2011, Name: NEN14142-1"
229;"bd-abstr:ResultsAbroadTitle";1;"Buitenlandse resultaten";"Buitenlandse resultaten";"Buitenlandse resultaten";"Buitenlandse resultaten";"";"ResultsAbroadTitle";"bd-abstr";"ResultsAbroadTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#ResultsAbroadTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
230;"bd-abstr:ExemptedDueToForeignProfitsTitle";2;"   Vrijstelling wegens buitenlandse winst";"   Vrijstelling wegens buitenlandse winst";"   Vrijstelling wegens buitenlandse winst";"   Vrijstelling wegens buitenlandse winst";"";"ExemptedDueToForeignProfitsTitle";"bd-abstr";"ExemptedDueToForeignProfitsTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#ExemptedDueToForeignProfitsTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
231;"bd-bedr-tuple:TransitionalArrangementsExemptedDueToForeignProfitsSpecification";3;"      Overgangsregeling vrijstelling wegens buitenlandse winst, specificatie";"      Overgangsregeling vrijstelling wegens buitenlandse winst, specificatie";"      Overgangsregeling vrijstelling wegens buitenlandse winst, specificatie";"      Overgangsregeling vrijstelling wegens buitenlandse winst, specificatie";"";"TransitionalArrangementsExemptedDueToForeignProfitsSpecification";"bd-bedr-tuple";"TransitionalArrangementsExemptedDueToForeignProfitsSpecification";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedr-tuples#TransitionalArrangementsExemptedDueToForeignProfitsSpecification";"sbr:specificationTuple";1;1;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: mda definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 116"
232;"bd-bedr:TransitionalArrangementsExemptedDueToForeignProfitsCountryCode";4;"         Landcode overgangsregeling vrijstelling";"         Landcode overgangsregeling vrijstelling";"         Landcode overgangsregeling vrijstelling";"         Landcode overgangsregeling vrijstelling";"";"TransitionalArrangementsExemptedDueToForeignProfitsCountryCode";"bd-bedr";"TransitionalArrangementsExemptedDueToForeignProfitsCountryCode";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#TransitionalArrangementsExemptedDueToForeignProfitsCountryCode";"xbrli:item";1;0;"bd-bedr-tuple:TransitionalArrangementsExemptedDueToForeignProfitsSpecification";"1";"0";"0";"0";"iso3166-enum-sbr:isoCountryCodes3CharactersItemType";"isoCountryCodes3Characters";"xbrli:stringItemType";"Enumeration";"0";"";"ABW|AFG|AGO|AIA|ALA|ALB|AND|ANT|ARE|ARG|ARM|ASC|ASM|ATA|ATF|ATG|AUS|AUT|AZE|BDI|BEL|BEN|BES|BFA|BGD|BGR|BHR|BHS|BIH|BLM|BLR|BLZ|BMU|BOL|BRA|BRB|BRN|BTN|BUR|BVT|BWA|BYS|CAF|CAN|CCK|CHE|CHL|CHN|CIV|CMR|COD|COG|COK|COL|COM|CPT|CPV|CRI|CSK|CUB|CUW|CXR|CYM|CYP|CZE|DEU|DGA|DJI|DMA|DNK|DOM|DZA|ECU|EGY|ERI|ESH|ESP|EST|ETH|FIN|FJI|FLK|FRA|FRO|FSM|FXX|GAB|GBR|GEO|GGY|GHA|GIB|GIN|GLP|GMB|GNB|GNQ|GRC|GRD|GRL|GTM|GUF|GUM|GUY|HKG|HMD|HND|HRV|HTI|HUN|IDN|IMN|IND|IOT|IRL|IRN|IRQ|ISL|ISR|ITA|JAM|JEY|JOR|JPN|KAZ|KEN|KGZ|KHM|KIR|KNA|KOR|KWT|LAO|LBN|LBR|LBY|LCA|LIE|LKA|LSO|LTU|LUX|LVA|MAC|MAF|MAR|MCO|MDA|MDG|MDV|MEX|MHL|MKD|MLI|MLT|MMR|MNE|MNG|MNP|MOZ|MRT|MSR|MTQ|MUS|MWI|MYS|MYT|NAM|NCL|NER|NFK|NGA|NIC|NIU|NLD|NOR|NPL|NRU|NTZ|NZL|OMN|PAK|PAN|PCN|PER|PHL|PLW|PNG|POL|PRI|PRK|PRT|PRY|PSE|PYF|QAT|REU|ROM|ROU|RUS|RWA|SAU|SCG|SDN|SEN|SGP|SGS|SHN|SJM|SLB|SLE|SLV|SMR|SOM|SPM|SRB|SSD|STP|SUN|SUR|SVK|SVN|SWE|SWZ|SXM|SYC|SYR|TAA|TCA|TCD|TGO|THA|TJK|TKL|TKM|TLS|TMP|TON|TTO|TUN|TUR|TUV|TWN|TZA|UGA|UKR|UMI|URY|USA|UZB|VAT|VCT|VEN|VGB|VIR|VNM|VUT|WLF|WSM|XXA|XXB|XXC|XXX|YEM|YUG|ZAF|ZAR|ZMB|ZWE";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 627938|Article: 34, Name: Besluit voorkoming dubbele belasting"
233;"bd-bedr:TransitionalArrangementsExemptedDueToForeignProfitsDeferredProfit";4;"         Doorgeschoven winst overgangsregeling vrijstelling";"         Doorgeschoven winst overgangsregeling vrijstelling";"         Doorgeschoven winst overgangsregeling vrijstelling";"         Doorgeschoven winst overgangsregeling vrijstelling";"";"TransitionalArrangementsExemptedDueToForeignProfitsDeferredProfit";"bd-bedr";"TransitionalArrangementsExemptedDueToForeignProfitsDeferredProfit";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#TransitionalArrangementsExemptedDueToForeignProfitsDeferredProfit";"xbrli:item";1;0;"bd-bedr-tuple:TransitionalArrangementsExemptedDueToForeignProfitsSpecification";"1";"1";"0";"0";"nl-types:nonNegativeMonetaryNoDecimalsItemType";"nonNegativeMonetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"0";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 34, Name: Besluit voorkoming dubbele belasting|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 627939"
234;"bd-abstr:DoubleTaxationAvoidanceSettlementTitle";2;"   Verrekening wegens buitenlandse bronbelasting";"   Verrekening wegens buitenlandse bronbelasting";"   Verrekening wegens buitenlandse bronbelasting";"   Verrekening wegens buitenlandse bronbelasting";"";"DoubleTaxationAvoidanceSettlementTitle";"bd-abstr";"DoubleTaxationAvoidanceSettlementTitle";"http://www.nltaxonomie.nl/nt11/bd/20161207/presentation/bd-abstracts#DoubleTaxationAvoidanceSettlementTitle";"sbr:presentationItem";1;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
235;"bd-bedr:CostsDeductionForeignTaxInsteadOfOffset";3;"      Kostenaftrek buitenlandse belasting in plaats van verrekenen";"      Kostenaftrek buitenlandse belasting in plaats van verrekenen";"      Kostenaftrek buitenlandse belasting in plaats van verrekenen";"      Kostenaftrek buitenlandse belasting in plaats van verrekenen";"";"CostsDeductionForeignTaxInsteadOfOffset";"bd-bedr";"CostsDeductionForeignTaxInsteadOfOffset";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#CostsDeductionForeignTaxInsteadOfOffset";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Article: 15, Name: Besluit voorkoming dubbele belasting|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 118788|Article: 18, Name: Besluit voorkoming dubbele belasting|Article: 38, Name: Besluit voorkoming dubbele belasting|Article: 36, Name: Besluit voorkoming dubbele belasting"
236;"bd-bedr:DoubleTaxationAvoidanceSetoffMethodWaiveJointMethod";3;"      Afzien van de gezamenlijke methode voor verrekening van buitenlandse bronbelasting";"      Afzien van de gezamenlijke methode voor verrekening van buitenlandse bronbelasting";"      Afzien van de gezamenlijke methode voor verrekening van buitenlandse bronbelasting";"      Afzien van de gezamenlijke methode voor verrekening van buitenlandse bronbelasting";"";"DoubleTaxationAvoidanceSetoffMethodWaiveJointMethod";"bd-bedr";"DoubleTaxationAvoidanceSetoffMethodWaiveJointMethod";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#DoubleTaxationAvoidanceSetoffMethodWaiveJointMethod";"xbrli:item";1;0;;"0";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 623856"
237;"bd-bedr-tuple:DoubleTaxationAvoidanceSetoffMethodSpecification";3;"      Voorkoming dubbele belasting volgens verrekeningsmethode, specificatie";"      Voorkoming dubbele belasting volgens verrekeningsmethode, specificatie";"      Voorkoming dubbele belasting volgens verrekeningsmethode, specificatie";"      Voorkoming dubbele belasting volgens verrekeningsmethode, specificatie";"";"DoubleTaxationAvoidanceSetoffMethodSpecification";"bd-bedr-tuple";"DoubleTaxationAvoidanceSetoffMethodSpecification";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedr-tuples#DoubleTaxationAvoidanceSetoffMethodSpecification";"sbr:specificationTuple";1;1;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";"";"";"";"";"Name: Besluit voorkoming dubbele belasting"
238;"bd-bedr:DoubleTaxationAvoidanceSetoffMethodCountry";4;"         Landcode bij verrekeningsmethode";"         Landcode bij verrekeningsmethode";"         Landcode bij verrekeningsmethode";"         Landcode bij verrekeningsmethode";"";"DoubleTaxationAvoidanceSetoffMethodCountry";"bd-bedr";"DoubleTaxationAvoidanceSetoffMethodCountry";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#DoubleTaxationAvoidanceSetoffMethodCountry";"xbrli:item";1;0;"bd-bedr-tuple:DoubleTaxationAvoidanceSetoffMethodSpecification";"1";"1";"0";"0";"iso3166-enum-sbr:isoCountryCodes3CharactersItemType";"isoCountryCodes3Characters";"xbrli:stringItemType";"Enumeration";"0";"";"ABW|AFG|AGO|AIA|ALA|ALB|AND|ANT|ARE|ARG|ARM|ASC|ASM|ATA|ATF|ATG|AUS|AUT|AZE|BDI|BEL|BEN|BES|BFA|BGD|BGR|BHR|BHS|BIH|BLM|BLR|BLZ|BMU|BOL|BRA|BRB|BRN|BTN|BUR|BVT|BWA|BYS|CAF|CAN|CCK|CHE|CHL|CHN|CIV|CMR|COD|COG|COK|COL|COM|CPT|CPV|CRI|CSK|CUB|CUW|CXR|CYM|CYP|CZE|DEU|DGA|DJI|DMA|DNK|DOM|DZA|ECU|EGY|ERI|ESH|ESP|EST|ETH|FIN|FJI|FLK|FRA|FRO|FSM|FXX|GAB|GBR|GEO|GGY|GHA|GIB|GIN|GLP|GMB|GNB|GNQ|GRC|GRD|GRL|GTM|GUF|GUM|GUY|HKG|HMD|HND|HRV|HTI|HUN|IDN|IMN|IND|IOT|IRL|IRN|IRQ|ISL|ISR|ITA|JAM|JEY|JOR|JPN|KAZ|KEN|KGZ|KHM|KIR|KNA|KOR|KWT|LAO|LBN|LBR|LBY|LCA|LIE|LKA|LSO|LTU|LUX|LVA|MAC|MAF|MAR|MCO|MDA|MDG|MDV|MEX|MHL|MKD|MLI|MLT|MMR|MNE|MNG|MNP|MOZ|MRT|MSR|MTQ|MUS|MWI|MYS|MYT|NAM|NCL|NER|NFK|NGA|NIC|NIU|NLD|NOR|NPL|NRU|NTZ|NZL|OMN|PAK|PAN|PCN|PER|PHL|PLW|PNG|POL|PRI|PRK|PRT|PRY|PSE|PYF|QAT|REU|ROM|ROU|RUS|RWA|SAU|SCG|SDN|SEN|SGP|SGS|SHN|SJM|SLB|SLE|SLV|SMR|SOM|SPM|SRB|SSD|STP|SUN|SUR|SVK|SVN|SWE|SWZ|SXM|SYC|SYR|TAA|TCA|TCD|TGO|THA|TJK|TKL|TKM|TLS|TMP|TON|TTO|TUN|TUR|TUV|TWN|TZA|UGA|UKR|UMI|URY|USA|UZB|VAT|VCT|VEN|VGB|VIR|VNM|VUT|WLF|WSM|XXA|XXB|XXC|XXX|YEM|YUG|ZAF|ZAR|ZMB|ZWE";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Name: Besluit voorkoming dubbele belasting|Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 623846"
239;"bd-bedr:DoubleTaxationAvoidanceSetoffMethodGrossDividend";4;"         Bruto dividend bij verrekeningsmethode";"         Bruto dividend bij verrekeningsmethode";"         Bruto dividend bij verrekeningsmethode";"         Bruto dividend bij verrekeningsmethode";"";"DoubleTaxationAvoidanceSetoffMethodGrossDividend";"bd-bedr";"DoubleTaxationAvoidanceSetoffMethodGrossDividend";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#DoubleTaxationAvoidanceSetoffMethodGrossDividend";"xbrli:item";1;0;"bd-bedr-tuple:DoubleTaxationAvoidanceSetoffMethodSpecification";"1";"3";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 623847|Name: Besluit voorkoming dubbele belasting"
240;"bd-bedr:DoubleTaxationAvoidanceSetoffMethodGrossInterest";4;"         Bruto interest bij verrekeningsmethode";"         Bruto interest bij verrekeningsmethode";"         Bruto interest bij verrekeningsmethode";"         Bruto interest bij verrekeningsmethode";"";"DoubleTaxationAvoidanceSetoffMethodGrossInterest";"bd-bedr";"DoubleTaxationAvoidanceSetoffMethodGrossInterest";"http://www.nltaxonomie.nl/nt11/bd/20161207/dictionary/bd-bedrijven#DoubleTaxationAvoidanceSetoffMethodGrossInterest";"xbrli:item";1;0;"bd-bedr-tuple:DoubleTaxationAvoidanceSetoffMethodSpecification";"1";"4";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"";"";"";"";"";"";"";"Chapter: gsp definities, Name: belastingdienst taxonomie definities.pdf, Paragraph: 623848|Name: Besluit voorkoming dubbele belasting"
