;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptKredietKleinCategoriaal2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
508;"frc-abstr:CattleFarmTitle";2;"   Cattle farm title";"   Specificatie melkveehouderij";"   Specificatie melkveehouderij";"   Specificatie melkveehouderij";"";"CattleFarmTitle";"frc-abstr";"CattleFarmTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#CattleFarmTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
509;"frc-i:RequirementsDerogation";3;"      Requirements derogation Y/N";"      Voldaan aan voorwaarden derogatie J/N";"      Voldaan aan voorwaarden derogatie J/N";"      Voldaan aan voorwaarden derogatie J/N";"";"RequirementsDerogation";"frc-i";"RequirementsDerogation";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RequirementsDerogation";"xbrli:item";4;0;;"0";"0";"0";"0";"nl-codes:yesNoItemType";"yesNo";"xbrli:stringItemType";"Enumeration";"0";"";"Ja|Nee";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Agrarische ondernemers hebben een gebruiksnorm voor dierlijke mest van 170 kg stikstof per hectare per jaar. Onder bepaalde voorwaarden mag u hiervan afwijken (derogatie). Dit element betreft de uitkomst van de beoordeling of aan deze voorwaarden wordt voldaan.";"";"";"";"Agrarische ondernemers hebben een gebruiksnorm voor dierlijke mest van 170 kg stikstof per hectare per jaar. Onder bepaalde voorwaarden mag u hiervan afwijken (derogatie). Dit gegeven betreft de uitkomst van de beoordeling of aan deze voorwaarden wordt voldaan: Ja als inderdaad is voldaan.";"";"";""
510;"frc-i:AverageNumberPresentMilkcows";3;"      Average number present milkcows";"      Gemiddeld aantal aanwezige melkkoeien";"      Gemiddeld aantal aanwezige melkkoeien";"      Gemiddeld aantal aanwezige melkkoeien";"";"AverageNumberPresentMilkcows";"frc-i";"AverageNumberPresentMilkcows";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberPresentMilkcows";"xbrli:item";2;0;;"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal aanwezige melkkoeien (vrouwelijk rundvee) gedurende de rapportageperiode.";"";"";"";"Het gemiddeld aantal aanwezige melkkoeien (vrouwelijk rundvee) gedurende de rapportageperiode.";"";"";""
511;"frc-i:AverageNumberPresentYoungCattle";3;"      Average number present young cattle";"      Gemiddeld aantal aanwezig stuks jongvee";"      Gemiddeld aantal aanwezig stuks jongvee";"      Gemiddeld aantal aanwezig stuks jongvee";"";"AverageNumberPresentYoungCattle";"frc-i";"AverageNumberPresentYoungCattle";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#AverageNumberPresentYoungCattle";"xbrli:item";2;0;;"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal aanwezige stuks vrouwelijk rundvee, nog niet melkgevend gedurende de rapportageperiode.";"";"";"";"Het gemiddeld aantal aanwezige stuks vrouwelijk rundvee, nog niet melkgevend gedurende de rapportageperiode.";"";"";""
512;"frc-i:MilkMoneyRevenue";3;"      Milk money revenue";"      Melkgeld";"      Melkgeld";"      Melkgeld";"";"MilkMoneyRevenue";"frc-i";"MilkMoneyRevenue";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#MilkMoneyRevenue";"xbrli:item";4;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het voor geleverde melk ontvangen bedrag.";"";"";"";"Het voor geleverde melk ontvangen bedrag.";"";"";""
513;"frc-i:MilkDelivered";3;"      Milk delivered";"      Geleverde kg melk";"      Geleverde kg melk";"      Geleverde kg melk";"";"MilkDelivered";"frc-i";"MilkDelivered";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#MilkDelivered";"xbrli:item";4;0;;"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het aantal geleverde kilogram melk.";"";"";"";"Het aantal geleverde kilogram melk.";"";"";""
514;"frc-i:ActualFatPercentage";4;"         Percentage of actual fat";"         Werkelijk vet (%)";"         Werkelijk vet (%)";"         Werkelijk vet (%)";"";"ActualFatPercentage";"frc-i";"ActualFatPercentage";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ActualFatPercentage";"xbrli:item";4;0;;"0";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het percentage vet in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";"";"";"";"Het percentage vet in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";"";"";""
515;"frc-i:ActualProteinPercentage";4;"         Percentage of actual protein";"         Werkelijk eiwit (%)";"         Werkelijk eiwit (%)";"         Werkelijk eiwit (%)";"";"ActualProteinPercentage";"frc-i";"ActualProteinPercentage";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ActualProteinPercentage";"xbrli:item";4;0;;"0";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het percentage eiwit in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";"";"";"";"Het percentage eiwit in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";"";"";""
516;"frc-abstr:FodderCostsTitle";3;"      Fodder costs title";"      Nadere specificatie voerkosten";"      Nadere specificatie voerkosten";"      Nadere specificatie voerkosten";"";"FodderCostsTitle";"frc-abstr";"FodderCostsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#FodderCostsTitle";"sbr:presentationItem";6;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
517;"frc-i:ConcentratesCosts";4;"         Concentrates costs";"         Krachtvoerkosten";"         Krachtvoerkosten";"         Krachtvoerkosten";"";"ConcentratesCosts";"frc-i";"ConcentratesCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ConcentratesCosts";"xbrli:item";6;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor krachtvoer, dit zijn diervoeders met een geconcentreerde voedingswaarde. Melkproducten worden onder krachtvoer geschaard.";"";"";"";"De kosten voor krachtvoer, dit zijn diervoeders met een geconcentreerde voedingswaarde. Melkproducten worden onder krachtvoer geschaard.";"";"";""
518;"frc-i:RoughageCosts";4;"         Roughage costs";"         Ruwvoerkosten";"         Ruwvoerkosten";"         Ruwvoerkosten";"";"RoughageCosts";"frc-i";"RoughageCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RoughageCosts";"xbrli:item";6;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor ruwvoer, waaronder diervoeders worden verstaan met een geconcentreerde voedingswaarde.";"";"";"";"De kosten voor ruwvoer, waaronder diervoeders worden verstaan met een geconcentreerde voedingswaarde.";"";"";""
519;"frc-i:ByproductsCosts";4;"         By-products costs";"         Bijproducten kosten";"         Bijproducten kosten";"         Bijproducten kosten";"";"ByproductsCosts";"frc-i";"ByproductsCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ByproductsCosts";"xbrli:item";6;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor producten, die onbedoeld ontstaan in een productieproces, maar wel een positieve waarde hebben of in ieder geval een nuttige toepassing kennen (bijproducten).";"";"";"";"Met bijproducten worden voerkosten bedoeld. Dit zijn onder andere de reststromen van de voedingsmiddelenindustrie welke in de veehouderij worden gebruikt. Komt voornamelijk voor bij melkvee en varkens .";"";"";""
520;"frc-abstr:LivestockBreedingSpecificationTitle";1;"Livestock breeding specification [Title]";"Veeteelt specificatie [Titel]";"Veeteelt specificatie [Titel]";"Veeteelt specificatie [Titel]";"";"LivestockBreedingSpecificationTitle";"frc-abstr";"LivestockBreedingSpecificationTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#LivestockBreedingSpecificationTitle";"sbr:presentationItem";18;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
521;"frc-abstr:CommonDataTitle";2;"   Common data title";"   Algemene gegevens";"   Algemene gegevens";"   Algemene gegevens";"";"CommonDataTitle";"frc-abstr";"CommonDataTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#CommonDataTitle";"sbr:presentationItem";28;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
522;"frc-i:UtilisedFarmlandOwnProperty";3;"      Utilised farmland own property";"      Bouwgrond in eigendom";"      Bouwgrond in eigendom";"      Bouwgrond in eigendom";"";"UtilisedFarmlandOwnProperty";"frc-i";"UtilisedFarmlandOwnProperty";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#UtilisedFarmlandOwnProperty";"xbrli:item";28;0;;"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De totale oppervlakte bouwgrond in eigendom, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw.";"";"";"";"De totale oppervlakte bouwgrond in eigendom, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw.";"";"";""
523;"frc-i:UtilisedFarmlandThirdParties";3;"      Utilised farmland third parties";"      Bouwgrond van derden";"      Bouwgrond van derden";"      Bouwgrond van derden";"";"UtilisedFarmlandThirdParties";"frc-i";"UtilisedFarmlandThirdParties";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#UtilisedFarmlandThirdParties";"xbrli:item";28;0;;"0";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De totale oppervlakte bouwgrond van derden, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw. De bouwgrond is bijvoorbeeld gehuurd of gepacht.";"";"";"";"De totale oppervlakte bouwgrond van derden, die gedurende de rapportageperiode ten dienste is geweest aan de exploitatie (m²) ten behoeve van de uitoefening van de gespecificeerde veeteelt of de land- en tuinbouw. De bouwgrond is bijvoorbeeld gehuurd of gepacht.";"";"";""
524;"frc-i:PhosphateRightsDisclosure";3;"      Disclosure of the phosephate rights";"      Informatieverschaffing over de fosfaatrechten";"      Informatieverschaffing over de fosfaatrechten";"      Informatieverschaffing over de fosfaatrechten";"";"PhosphateRightsDisclosure";"frc-i";"PhosphateRightsDisclosure";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PhosphateRightsDisclosure";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:string100000ItemType";"string100000";"xbrli:stringItemType";"String";"0";"";"";"";"";"";"1";"100000";"";"";"";"";"Duration";"None";0;0;"";"Informatieverschaffing op de fosfaatrechten";"";"";"";"";"";"";""
525;"frc-abstr:AssetsBanksTitle";3;"      Assets";"      Activa";"      Activa";"      Activa";"";"AssetsBanksTitle";"frc-abstr";"AssetsBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#AssetsBanksTitle";"sbr:presentationItem";28;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
526;"frc-i:PropertyPlantEquipmentLivestock";4;"         Property plant equipment livestock";"         Materiële vaste activa: Gebruiksvee";"         Materiële vaste activa: Gebruiksvee";"         Materiële vaste activa: Gebruiksvee";"";"PropertyPlantEquipmentLivestock";"frc-i";"PropertyPlantEquipmentLivestock";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PropertyPlantEquipmentLivestock";"xbrli:item";18;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gedeelte van de materiële vaste activa dat betrekking heeft op het vee dat ter wille van zijn nut gehouden wordt.";"";"";"";"";"";"";""
527;"frc-i:StockAssetsCurrentNonLivestock";4;"         Stock assets current non livestock";"         Voorraden (vlottende activa): Niet gebruiksvee";"         Voorraden (vlottende activa): Niet gebruiksvee";"         Voorraden (vlottende activa): Niet gebruiksvee";"";"StockAssetsCurrentNonLivestock";"frc-i";"StockAssetsCurrentNonLivestock";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#StockAssetsCurrentNonLivestock";"xbrli:item";18;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het deel van de voorraden dat betrekking heeft op het gedeelte dat niet tot het gebruiksvee behoort.";"";"";"";"";"";"";""
528;"frc-abstr:AllocatedRevenuesTitle";3;"      Allocated revenues title";"      Toegerekende opbrengsten";"      Toegerekende opbrengsten";"      Toegerekende opbrengsten";"";"AllocatedRevenuesTitle";"frc-abstr";"AllocatedRevenuesTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#AllocatedRevenuesTitle";"sbr:presentationItem";28;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
529;"frc-i:RevenueLivestock";4;"         Revenue livestock";"         Omzet vee";"         Omzet vee";"         Omzet vee";"";"RevenueLivestock";"frc-i";"RevenueLivestock";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenueLivestock";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De omzet voortkomend uit het houden van vee.";"";"";"";"De omzet voortkomend uit het houden van vee.";"";"";""
530;"frc-i:RevenueAndAccretionLivestock";4;"         Revenue and accretion livestock";"         Omzet en Aanwas vee";"         Omzet en Aanwas vee";"         Omzet en Aanwas vee";"";"RevenueAndAccretionLivestock";"frc-i";"RevenueAndAccretionLivestock";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#RevenueAndAccretionLivestock";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De omzet en aanwas van vee voortkomend uit het houden van vee.";"";"";"";"De omzet en aanwas van vee voortkomend uit het houden van vee.";"";"";""
531;"frc-i:SinglePaymentScheme";4;"         Single payment scheme";"         Bedrijfstoeslag";"         Bedrijfstoeslag";"         Bedrijfstoeslag";"";"SinglePaymentScheme";"frc-i";"SinglePaymentScheme";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#SinglePaymentScheme";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het totaal aan verkregen bedrijfstoeslag.";"";"";"";"Het totaal aan verkregen bedrijfstoeslag.";"";"";""
532;"frc-abstr:AllocatedCostsTitle";3;"      Allocated costs title";"      Toegerekende kosten";"      Toegerekende kosten";"      Toegerekende kosten";"";"AllocatedCostsTitle";"frc-abstr";"AllocatedCostsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#AllocatedCostsTitle";"sbr:presentationItem";28;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
533;"frc-i:PurchasesLivestock";4;"         Purchases livestock";"         Aankopen vee";"         Aankopen vee";"         Aankopen vee";"";"PurchasesLivestock";"frc-i";"PurchasesLivestock";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PurchasesLivestock";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de aankoop van vee.";"";"";"";"De kosten voor de aankoop van vee.";"";"";""
534;"frc-i:PurchasesDairyCows";5;"            Purchases dairy cows";"            Aankopen melkkoeien";"            Aankopen melkkoeien";"            Aankopen melkkoeien";"";"PurchasesDairyCows";"frc-i";"PurchasesDairyCows";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PurchasesDairyCows";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de aankoop van melkkoeien.";"";"";"";"De kosten voor de aankoop van melkkoeien.";"";"";""
535;"frc-i:PurchasesYoungStockOlderThanOneYear";5;"            Purchases young stock older than one year";"            Aankopen jongvee ouder dan 1 jaar";"            Aankopen jongvee ouder dan 1 jaar";"            Aankopen jongvee ouder dan 1 jaar";"";"PurchasesYoungStockOlderThanOneYear";"frc-i";"PurchasesYoungStockOlderThanOneYear";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#PurchasesYoungStockOlderThanOneYear";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de aankoop van jongvee ouder dan 1 jaar.";"";"";"";"De kosten voor de aankoop van jongvee ouder dan 1 jaar.";"";"";""
536;"frc-i:FodderCosts";4;"         Fodder costs";"         Voerkosten";"         Voerkosten";"         Voerkosten";"";"FodderCosts";"frc-i";"FodderCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#FodderCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het voer van vee voor krachtvoer, ruwvoer, bijproducten en ander voer.";"";"";"";"De kosten voor het voer van vee voor krachtvoer, ruwvoer, bijproducten en ander voer.";"";"";""
537;"frc-i:HealthcareCosts";4;"         Healthcare costs";"         Gezondheidszorgkosten";"         Gezondheidszorgkosten";"         Gezondheidszorgkosten";"";"HealthcareCosts";"frc-i";"HealthcareCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#HealthcareCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de medische verzorging van het vee.";"";"";"";"De kosten voor de medische verzorging van het vee.";"";"";""
538;"frc-i:BreedingCosts";4;"         Breeding costs";"         K.I./Fokkerijkosten";"         K.I./Fokkerijkosten";"         K.I./Fokkerijkosten";"";"BreedingCosts";"frc-i";"BreedingCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#BreedingCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor kunstmatige inseminatie (K.I.) en andere fokkosten.";"";"";"";"De kosten voor kunstmatige inseminatie (K.I.) en andere fokkosten.";"";"";""
539;"frc-i:CultivationCosts";4;"         Cultivation costs";"         Teeltkosten";"         Teeltkosten";"         Teeltkosten";"";"CultivationCosts";"frc-i";"CultivationCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#CultivationCosts";"xbrli:item";28;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"";"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"";""
540;"frc-i:LitterCosts";4;"         Litter costs";"         Strooiselkosten";"         Strooiselkosten";"         Strooiselkosten";"";"LitterCosts";"frc-i";"LitterCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#LitterCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het aanschaffen van strooisel.";"";"";"";"De kosten voor het aanschaffen van strooisel.";"";"";""
541;"frc-i:EnergyCosts";4;"         Energy costs";"         Energiekosten";"         Energiekosten";"         Energiekosten";"";"EnergyCosts";"frc-i";"EnergyCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#EnergyCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten van energie (gas en electra) en water, verbruikt voor de aandrijving van een krachtbron, voor verlichting en/of voor verwarming.";"";"";"";"De kosten van energie (gas en electra) en water, verbruikt voor de aandrijving van een krachtbron, voor verlichting en/of voor verwarming.";"";"";""
542;"frc-i:LivestockCostsOther";4;"         Livestock costs other";"         Overige veekosten";"         Overige veekosten";"         Overige veekosten";"";"LivestockCostsOther";"frc-i";"LivestockCostsOther";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#LivestockCostsOther";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Overige veekosten, die direct zijn te relateren aan het houden van vee.";"";"";"";"Overige veekosten, die direct zijn te relateren aan het houden van vee.";"";"";""
543;"frc-abstr:NotAllocatedCostsTitle";3;"      Not allocated costs title";"      Niet-toegerekende kosten";"      Niet-toegerekende kosten";"      Niet-toegerekende kosten";"";"NotAllocatedCostsTitle";"frc-abstr";"NotAllocatedCostsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#NotAllocatedCostsTitle";"sbr:presentationItem";18;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
544;"frc-i:ManureDisposalCosts";4;"         Manure disposal costs";"         Mestafzetkosten";"         Mestafzetkosten";"         Mestafzetkosten";"";"ManureDisposalCosts";"frc-i";"ManureDisposalCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ManureDisposalCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de afzet van mest.";"";"";"";"Mestafzetkosten zijn toegerekende kosten, maar in de gehanteerde definitie van het saldo worden ze niet meegenomen.";"";"";""
545;"frc-i:ProductionRightsLeaseCosts";4;"         Production rights lease costs";"         Leasekosten productierechten";"         Leasekosten productierechten";"         Leasekosten productierechten";"";"ProductionRightsLeaseCosts";"frc-i";"ProductionRightsLeaseCosts";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-data#ProductionRightsLeaseCosts";"xbrli:item";18;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de lease van productierechten. Productierechten zijn varkens-en pluimveerechten.";"";"";"";"De kosten voor de lease van productierechten. Productierechten zijn varkens-en pluimveerechten. (N.B. leasekosten van machines etc. vallen hier niet onder).";"";"";""
546;"frc-abstr:CattleFarmTitle";2;"   Cattle farm title";"   Specificatie melkveehouderij";"   Specificatie melkveehouderij";"   Specificatie melkveehouderij";"";"CattleFarmTitle";"frc-abstr";"CattleFarmTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#CattleFarmTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
