;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT20151(BankRptKredietPpMggComm)"

"Sort";"ID";"Level";"Label nl";"Label en";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation nl";"Documentation en";"Ddef.Guidance nl";"Ddef.Guidance en";"References"
120;"bank:BalanceGBankAccounts";4;"         Saldo G-rekeningen";"         Balance G-bank accounts";"";"BalanceGBankAccounts";"bank";"BalanceGBankAccounts";"https://www.sbrbanken.nl/BT2015.1/basis/bank/items/bank#BalanceGBankAccounts";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"Saldo G-rekeningen.";"";"Het totale saldo aan het einde van het jaar op geblokkeerde rekeningen ten behoeve van loonheffingen (met of zonder BTW).";"";""
121;"bank:LiquidAssetsOther";4;"         Overige liquide middelen";"         Liquid assets other";"";"LiquidAssetsOther";"bank";"LiquidAssetsOther";"https://www.sbrbanken.nl/BT2015.1/basis/bank/items/bank#LiquidAssetsOther";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"De boekwaarde van de liquide middelen niet zijnde banktegoeden.";"";"De verzamelterm voor kasmiddelen, tegoeden op bank- en girorekeningen, wissels en cheques.";"";""
122;"venj-bw2-i:CashAndCashEquivalents";4;"         Liquide middelen, totaal";"         Cash and cash equivalents, total";"http://www.xbrl.org/2003/role/totalLabel";"CashAndCashEquivalents";"venj-bw2-i";"CashAndCashEquivalents";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#CashAndCashEquivalents";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"";"Totaal aan kasmiddelen,  tegoeden op bank- en girorekeningen, wissels en cheques.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 364, Name: Burgerlijk Wetboek Boek 2, Paragraph: 3|Article: 372, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1|Chapter: 228, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 101"
123;"venj-bw2-i:AssetsCurrent";3;"      Vlottende activa, totaal";"      Current assets, total";"http://www.xbrl.org/2003/role/totalLabel";"AssetsCurrent";"venj-bw2-i";"AssetsCurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#AssetsCurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"";"Het bedrag aan  activa met een looptijd korter dan één jaar.";"";"Article: 5, Name: Besluit Modellen Jaarrekening, Paragraph: 1|Article: 364, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1|Chapter: 190, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 206|Chapter: A2, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 105"
124;"venj-bw2-i:Assets";2;"   Activa, totaal";"   Assets, total";"http://www.xbrl.org/2003/role/totalLabel";"Assets";"venj-bw2-i";"Assets";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#Assets";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"";"Bedrag aan activa, de middelen van de onderneming.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 364, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1|Chapter: 115, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 102"
125;"bank-abstracts:EquityAndLiabilitiesTitle";1;"Passiva";"Equity and liabilities title";"";"EquityAndLiabilitiesTitle";"bank-abstracts";"EquityAndLiabilitiesTitle";"https://www.sbrbanken.nl/BT2015.1/report/bank/abstracts/bank-abstracts#EquityAndLiabilitiesTitle";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
126;"kvk-abstr:EquityTitle";2;"   Eigen vermogen";"   Equity";"urn:bank:preflabel:label";"EquityTitle";"kvk-abstr";"EquityTitle";"http://www.nltaxonomie.nl/9.0/report/kvk/abstracts/kvk-abstracts#EquityTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
127;"venj-bw2-i:ShareCapital";3;"      Gestort en opgevraagd kapitaal";"      Share capital";"";"ShareCapital";"venj-bw2-i";"ShareCapital";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#ShareCapital";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het gestorte gedeelte van het geplaatste kapitaal en de stortingen die zijn opgevraagd maar nog niet ontvangen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: a|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 2|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 203|Chapter: B8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 104"
128;"venj-bw2-i:SharePremium";3;"      Agio";"      Share premium";"";"SharePremium";"venj-bw2-i";"SharePremium";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#SharePremium";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Alles dat op enig moment door aandeelhouders is ingebracht boven het nominaal aandelenkapitaal. Hieronder worden ook verstaan:  additionele vermogensstortingen door bestaande aandeelhouders zonder uitgifte van nieuwe aandelen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: b|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 218|Chapter: B8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 108"
129;"venj-bw2-i:RevaluationReserve";3;"      Herwaarderingsreserve";"      Revaluation reserve";"";"RevaluationReserve";"venj-bw2-i";"RevaluationReserve";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#RevaluationReserve";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het gedeelte van het eigen vermogen dat ontstaat door de herwaardering van activa, zoals het waarderen van activa tegen de actuele waarde.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: c|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 222|Chapter: B8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 109"
130;"kvk-abstr:LegalStatutoryReservesTitle";3;"      Wettelijke en statutaire reserves";"      Legal and statutory reserves";"urn:bank:preflabel:label";"LegalStatutoryReservesTitle";"kvk-abstr";"LegalStatutoryReservesTitle";"http://www.nltaxonomie.nl/9.0/report/kvk/abstracts/kvk-abstracts#LegalStatutoryReservesTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
131;"venj-bw2-i:LegalReserves";4;"         Wettelijke reserves";"         Legal reserves";"";"LegalReserves";"venj-bw2-i";"LegalReserves";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#LegalReserves";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Reserves die moeten worden aangehouden krachtens een wettelijke bepaling.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: d|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 229|Chapter: B8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 113"
132;"venj-bw2-i:StatutoryReserves";4;"         Statutaire reserves";"         Statutory reserves";"";"StatutoryReserves";"venj-bw2-i";"StatutoryReserves";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#StatutoryReserves";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Reserves die moeten worden aangehouden krachtens de statuten van een onderneming.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: e|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 233|Chapter: B8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 117"
133;"venj-bw2-i:ReservesOther";3;"      Overige reserves";"      Other reserves";"";"ReservesOther";"venj-bw2-i";"ReservesOther";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#ReservesOther";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het totaal aan reserves die niet onder de andere categorieën reserves vallen en waarvoor geen verplichting bestaat op grond van de wet of de statuten om deze aan te houden.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: f|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 234|Chapter: B8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 118"
134;"venj-bw2-i:RetainedEarnings";3;"      Onverdeelde winst";"      Retained earnings";"";"RetainedEarnings";"venj-bw2-i";"RetainedEarnings";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#RetainedEarnings";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"De onverdeelde winst  kan bestaan uit winsten die onderworpen zijn geweest aan winstverdeling en waarvan een deel is overgebleven en uit het resultaat na belastingen over het laatst verstreken boekjaar, wanneer dit niet is opgenomen als aparte post van het eigen vermogen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: g|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 236"
135;"venj-bw2-i:ResultForTheYear";3;"      Resultaat van het boekjaar";"      Result for the year";"";"ResultForTheYear";"venj-bw2-i";"ResultForTheYear";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#ResultForTheYear";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het resultaat van het boekjaar.";"";"Article: 373, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: g|Chapter: 240, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 236|Chapter: A8, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 103"
136;"venj-bw2-i:Equity";3;"      Eigen vermogen, totaal";"      Equity, total";"http://www.xbrl.org/2003/role/totalLabel";"Equity";"venj-bw2-i";"Equity";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#Equity";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het totaal aan eigen vermogen.";"";"Article: 10, Name: Besluit Modellen Jaarrekening, Paragraph: 1|Article: 411, Name: Burgerlijk Wetboek Boek 2, Paragraph: 2"
137;"bank-abstracts:LiabilitiesProvisionsPayablesTitle";1;"Passiva, Voorzieningen en schulden";"Liabilities provisions payables title";"";"LiabilitiesProvisionsPayablesTitle";"bank-abstracts";"LiabilitiesProvisionsPayablesTitle";"https://www.sbrbanken.nl/BT2015.1/report/bank/abstracts/bank-abstracts#LiabilitiesProvisionsPayablesTitle";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
138;"kvk-abstr:ProvisionsTitle";2;"   Voorzieningen";"   Provisions";"urn:bank:preflabel:label";"ProvisionsTitle";"kvk-abstr";"ProvisionsTitle";"http://www.nltaxonomie.nl/9.0/report/kvk/abstracts/kvk-abstracts#ProvisionsTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
139;"venj-bw2-i:ProvisionPensionObligations";3;"      Voorziening voor pensioenen/FOR";"      Provision for pension obligations";"";"ProvisionPensionObligations";"venj-bw2-i";"ProvisionPensionObligations";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#ProvisionPensionObligations";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"De verplichtingen, kosten of verliezen inzake pensioenen die op de balansdatum wel bekend of te verwachten zijn, maar waarvan onzeker is of,  wanneer en in welke omvang zij zich zullen voordoen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 374, Name: Burgerlijk Wetboek Boek 2, Paragraph: 4, Subparagraph: b"
140;"venj-bw2-i:ProvisionTaxLiabilities";3;"      Voorziening voor belastingen";"      Provision for tax liabilities";"";"ProvisionTaxLiabilities";"venj-bw2-i";"ProvisionTaxLiabilities";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#ProvisionTaxLiabilities";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"De balanspost voor verplichtingen, kosten of verliezen inzake belastingen die op de balansdatum wel bekend of te verwachten zijn, maar waarvan onzeker is of,  wanneer en in welke omvang zij zich zullen voordoen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 374, Name: Burgerlijk Wetboek Boek 2, Paragraph: 4, Subparagraph: a"
141;"venj-bw2-i:ProvisionsOther";3;"      Overige voorzieningen";"      Other provisions";"";"ProvisionsOther";"venj-bw2-i";"ProvisionsOther";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#ProvisionsOther";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"De balanspost voor verplichtingen, kosten of verliezen inzake overige zaken die op de balansdatum wel bekend of te verwachten zijn, maar waarvan onzeker is of,  wanneer en in welke omvang zij zich zullen voordoen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 374, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1"
142;"venj-bw2-i:Provisions";3;"      Voorzieningen, totaal";"      Provisions, total";"http://www.xbrl.org/2003/role/totalLabel";"Provisions";"venj-bw2-i";"Provisions";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#Provisions";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"De verplichtingen, kosten of verliezen die op de balansdatum wel bekend of te verwachten zijn, maar waarvan onzeker is of,  wanneer en in welke omvang zij zich zullen voordoen.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 364, Name: Burgerlijk Wetboek Boek 2, Paragraph: 4|Article: 374, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1|Chapter: 115, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 105|Chapter: 252, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 501|Chapter: B10, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 109"
143;"kvk-abstr:LiabilitiesNoncurrentTitle";2;"   Langlopende schulden";"   Non-current liabilities";"urn:bank:preflabel:label";"LiabilitiesNoncurrentTitle";"kvk-abstr";"LiabilitiesNoncurrentTitle";"http://www.nltaxonomie.nl/9.0/report/kvk/abstracts/kvk-abstracts#LiabilitiesNoncurrentTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
144;"venj-bw2-i:SubordinatedLoansNoncurrent";3;"      Achtergestelde leningen";"      Subordinated loans";"http://www.xbrl.org/2003/role/terseLabel";"SubordinatedLoansNoncurrent";"venj-bw2-i";"SubordinatedLoansNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#SubordinatedLoansNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Langlopende achtergestelde schulden, achtergesteld ten opzichte van alle andere schulden.";"";"Chapter: 254, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 309"
145;"venj-bw2-i:PayablesCreditInstitutionsNoncurrent";3;"      Schulden aan kredietinstellingen";"      Payables to credit institutions";"http://www.xbrl.org/2003/role/terseLabel";"PayablesCreditInstitutionsNoncurrent";"venj-bw2-i";"PayablesCreditInstitutionsNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#PayablesCreditInstitutionsNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het langlopende deel van de schulden die zijn aangegaan bij kredietinstellingen, zoals  publieke financiële instellingen, privébanken, spaarbanken en ondernemingen. Onder langlopend wordt verstaan een periode langer dan één jaar.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 375, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: b"
146;"venj-bw2-i:PayablesGroupCompaniesNoncurrent";3;"      Schulden aan groepsmaatschappijen";"      Payables to group companies";"http://www.xbrl.org/2003/role/terseLabel";"PayablesGroupCompaniesNoncurrent";"venj-bw2-i";"PayablesGroupCompaniesNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#PayablesGroupCompaniesNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het langlopende deel van de schulden aan rechtspersonen en vennootschappen die met elkaar in een groep zijn verbonden. Onder langlopend wordt verstaan een periode langer dan één jaar.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 24b, Name: Burgerlijk Wetboek Boek 2|Article: 375, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: f"
147;"rj-i:PayablesOtherRelatedPartiesNoncurrent";3;"      Schulden aan overige verbonden maatschappijen";"      Payables to other related parties";"http://www.xbrl.org/2003/role/terseLabel";"PayablesOtherRelatedPartiesNoncurrent";"rj-i";"PayablesOtherRelatedPartiesNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/rj/items/rj-data#PayablesOtherRelatedPartiesNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het bedrag van de langlopende schulden aan deelnemingen waarin de onderneming invloed van betekenis kan uitoefenen (bijv. meerderheidsaandeelhouder).";"";"Article: 361, Name: Burgerlijk Wetboek Boek 2, Paragraph: 4|Chapter: 254, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 410"
148;"venj-bw2-i:PayablesShareholdersParticipatingInterestsNoncurrent";3;"      Schulden aan participanten en aan maatschappijen waarin wordt deelgenomen";"      Payables to receivables shareholders and participating interests";"http://www.xbrl.org/2003/role/terseLabel";"PayablesShareholdersParticipatingInterestsNoncurrent";"venj-bw2-i";"PayablesShareholdersParticipatingInterestsNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#PayablesShareholdersParticipatingInterestsNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het langlopende deel van de per balansdatum bestaande en vaststaande verplichtingen van de onderneming aan participanten en maatschappijen waarin de onderneming een kapitaalbelang heeft. Onder langlopend wordt verstaan een periode langer dan één jaar.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 375, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: g"
149;"venj-bw2-i:TaxesSocialSecurityContributionsPayableNoncurrent";3;"      Belastingen en premies sociale verzekeringen";"      Taxes payable and social security contributions payable";"http://www.xbrl.org/2003/role/terseLabel";"TaxesSocialSecurityContributionsPayableNoncurrent";"venj-bw2-i";"TaxesSocialSecurityContributionsPayableNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#TaxesSocialSecurityContributionsPayableNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het langlopende deel van de te betalen belastingen en premies sociale verzekeringen. Onder langlopend wordt verstaan een periode langer dan één jaar.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 375, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: h"
150;"venj-bw2-i:PensionPayablesNoncurrent";3;"      Schulden ter zake van pensioenen";"      Pension related payables";"http://www.xbrl.org/2003/role/terseLabel";"PensionPayablesNoncurrent";"venj-bw2-i";"PensionPayablesNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#PensionPayablesNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"Het langlopende deel van de per balansdatum bestaande en vaststaande verplichtingen van de onderneming in het kader van pensioenen. Onder langlopend wordt verstaan een periode langer dan één jaar.";"";"Article: 1, Name: Besluit Modellen Jaarrekening|Article: 375, Name: Burgerlijk Wetboek Boek 2, Paragraph: 1, Subparagraph: i"
151;"bank:PayablesOtherNoncurrent";3;"      Overige schulden";"      Payables other noncurrent";"http://www.xbrl.org/2003/role/terseLabel";"PayablesOtherNoncurrent";"bank";"PayablesOtherNoncurrent";"https://www.sbrbanken.nl/BT2015.1/basis/bank/items/bank#PayablesOtherNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:nonNegativeMonetaryNoDecimalsItemType";"nonNegativeMonetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"0";"";"";"";"Instant";"Credit";0;0;"Boekwaarde van de overige schulden, langlopend.";"";"De boekwaarde van de overige schulden van de overige langlopende schulden. Overige schulden zijn het kortlopende deel van de per balansdatum bestaande en vaststaande verplichtingen van de onderneming die niet onder andere categorieën van schulden vallen. Onder kortlopend wordt verstaan een periode korter dan 1 jaar.";"";""
152;"venj-bw2-i:LiabilitiesNoncurrent";3;"      Langlopende schulden, totaal";"      Non-current liabilities, total";"http://www.xbrl.org/2003/role/totalLabel";"LiabilitiesNoncurrent";"venj-bw2-i";"LiabilitiesNoncurrent";"http://www.nltaxonomie.nl/9.0/basis/venj/items/venj-bw2-data#LiabilitiesNoncurrent";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"xbrli:monetaryItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"";"De per balansdatum bestaande en vaststaande langlopende verplichtingen van de onderneming.  Onder langlopend wordt verstaan een periode langer dan één jaar.";"";"Article: 5, Name: Besluit Modellen Jaarrekening, Paragraph: 1|Chapter: 115, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 105|Chapter: 254, Name: Richtlijnen voor de Jaarverslaggeving, Paragraph: 303|Chapter: B9, Name: Richtlijnen voor de Jaarverslaggeving voor kleine rechtspersonen, Paragraph: 201"
