;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT20163(BankRptKredietPpMicroCategoriaal)"

"Sort";"ID";"Level";"Label en";"Label nl";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Ddef.Guidance en";"Ddef.Guidance nl";"References"
166;"rj-i:PersonnelRelatedOtherExpenses";3;"      Other personnel related expenses";"      Overige personeelsgerelateerde kosten";"";"PersonnelRelatedOtherExpenses";"rj-i";"PersonnelRelatedOtherExpenses";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#PersonnelRelatedOtherExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"De kosten die gedurende het boekjaar zijn gemaakt voor personeelsaangelegenheden.";"Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
167;"rj-i:AccommodationCosts";3;"      Accommodation costs";"      Huisvestingskosten";"";"AccommodationCosts";"rj-i";"AccommodationCosts";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#AccommodationCosts";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"De kosten die gedurende het boekjaar zijn betaald ter vergoeding van huur, pacht of andere huisvestingskosten.";"Article: 362, IssueDate: 2015-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
168;"rj-i:SalesRelatedExpenses";3;"      Sales related expenses";"      Verkoop gerelateerde kosten";"";"SalesRelatedExpenses";"rj-i";"SalesRelatedExpenses";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#SalesRelatedExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"Het totaalbedrag aan de verkoop gerelateerde kosten van het jaar waarover gerapporteerd wordt.";"Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
169;"rj-i:CarAndTransportCosts";3;"      Car and transport costs";"      Auto- en transportkosten";"";"CarAndTransportCosts";"rj-i";"CarAndTransportCosts";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#CarAndTransportCosts";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"Het totaalbedrag aan auto- en transportkosten van het jaar waarover gerapporteerd wordt.";"Article: 362, IssueDate: 2015-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
170;"bank:OperationalLeaseCosts";3;"      Operational lease costs";"      Operationele leasekosten";"";"OperationalLeaseCosts";"bank";"OperationalLeaseCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#OperationalLeaseCosts";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Het totaalbedrag aan operationele leasekosten van het jaar waarover gerapporteerd wordt.";"";"Het totaalbedrag aan operationele leasekosten, de jaarlijkse verplichting voor de huur van een goed, inclusief de kosten van onderhoud, reparaties en verzekeringen.  Het eigendom van het goed blijft liggen bij de verhuurder.";""
171;"rj-i:OfficeRelatedExpenses";3;"      Office related expenses";"      Kantoorkosten";"";"OfficeRelatedExpenses";"rj-i";"OfficeRelatedExpenses";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#OfficeRelatedExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"De kosten die gedurende het boekjaar zijn betaald ter vergoeding van kantoorkosten.";"Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
172;"rj-i:GeneralExpenses";3;"      General expenses";"      Algemene kosten";"";"GeneralExpenses";"rj-i";"GeneralExpenses";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#GeneralExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"De algemene kosten die gedurende het boekjaar zijn betaald.";"Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
173;"rj-i:OperationalExpenses";3;"      Operational expenses";"      Exploitatiekosten";"";"OperationalExpenses";"rj-i";"OperationalExpenses";"http://www.nltaxonomie.nl/10.0/basis/rj/items/rj-data#OperationalExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:monetaryItemType";"monetary";"xbrli:monetaryItemType";"Monetary";"0";;;;;;;;;;;;"Duration";"Debit";0;0;"";"";"";"Het totaalbedrag aan exploitatiekosten van het jaar waarover gerapporteerd wordt.";"Chapter: 270, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
174;"venj-bw2-i:ForeignCurrencyExchangeRateResults";3;"      Foreign currency exchange rate results";"      Valutakoersverschillen";"";"ForeignCurrencyExchangeRateResults";"venj-bw2-i";"ForeignCurrencyExchangeRateResults";"http://www.nltaxonomie.nl/10.0/basis/venj/items/venj-bw2-data#ForeignCurrencyExchangeRateResults";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"";"";"De kosten die zijn ontstaan als gevolg van koersverschillen.";"Chapter: 122, IssueDate: 2015-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503, Subparagraph: a"
175;"bank:ExpensesResearchAndDevelopment";3;"      Expenses research and development";"      Kosten onderzoek en ontwikkeling";"";"ExpensesResearchAndDevelopment";"bank";"ExpensesResearchAndDevelopment";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#ExpensesResearchAndDevelopment";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Het totaalbedrag aan kosten voor onderzoek en ontwikkeling van het jaar waarover gerapporteerd wordt.";"";"Het totaalbedrag aan kosten voor onderzoek en ontwikkeling van het jaar waarover gerapporteerd wordt.";""
176;"bank:FranchiseFee";3;"      Franchise fee";"      Franchisefee";"";"FranchiseFee";"bank";"FranchiseFee";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#FranchiseFee";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De vergoeding die de franchisenemer betaalt aan de franchisegever voor het gebruik van de formule.";"";"De vergoeding voor het gebruik van de door de franchisegever ontwikkelde/beschikbaar gestelde formule.";""
177;"bank:ManagementFee";3;"      Management fee";"      Managementfee";"";"ManagementFee";"bank";"ManagementFee";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#ManagementFee";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De vergoeding voor het ""ter beschikking stellen"" van de directeur, administratieve ondersteuning etc.";"";"Vergoeding vanuit de onderneming (vaak een werkmaatschappij) aan het management (van de holding).";""
178;"bank:CostOther";3;"      Cost other";"      Andere kosten";"";"CostOther";"bank";"CostOther";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CostOther";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Andere (of overige) bedrijfskosten.";"";"Andere (of overige) bedrijfskosten die nog niet op een andere plek zijn opgevoerd.";""
179;"bank-abstracts:IntermediaryReportTitle";2;"   Intermediary report title";"   Toelichting intermediair";"";"IntermediaryReportTitle";"bank-abstracts";"IntermediaryReportTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-abstracts#IntermediaryReportTitle";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
180;"bank-cd:IntermediaryReportType";3;"      Report type";"      Type toelichting";"http://www.xbrl.org/2003/role/terseLabel";"IntermediaryReportType";"bank-cd";"IntermediaryReportType";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#IntermediaryReportType";"xbrli:item";1;0;0;;"0";"0";"0";"0";"bank-codes:IntermediaryReportTypeItemType";"IntermediaryReportType";"xbrli:stringItemType";"Enumeration";"0";"";"Controle|Beoordeling|Samenstel|Overig";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het type toelichting dat door de intermediair wordt gegeven bij deze rapportage.";"";"Het type toelichting dat door de intermediair wordt gegeven bij deze rapportage.";""
181;"bank-cd:IntermediaryReport";3;"      Intermediary report";"      Toelichting intermediair";"";"IntermediaryReport";"bank-cd";"IntermediaryReport";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#IntermediaryReport";"xbrli:item";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"String";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"De nadere toelichting van de intermediair op de rapportage.";"";"De nadere toelichting van de intermediair op de rapportage.";""
182;"bank-tuples:CashBudgetSpecification";2;"   Cash budget";"   Liquiditeitsbegroting";"";"CashBudgetSpecification";"bank-tuples";"CashBudgetSpecification";"https://www.sbrbanken.nl/BT2016/domein/bank/tuples/bank-tuples#CashBudgetSpecification";"xbrli:tuple";1;1;0;;"0";"0";"0";"-1";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";0;0;"";"";"";"";""
183;"bank-cd:CashBudgetMonth";3;"      Cash budget month";"      Maand liquiditeitsbegroting";"";"CashBudgetMonth";"bank-cd";"CashBudgetMonth";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-common-data#CashBudgetMonth";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"bank-codes:MonthsItemType";"Months";"xbrli:stringItemType";"Enumeration";"1";"";"Januari|Februari|Maart|April|Mei|Juni|Juli|Augustus|September|Oktober|November|December";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De maand waarop de gegevens van de liquiditeitsbegroting betrekking heeft.";"";"De maand waarop de gegevens van de liquiditeitsbegroting betrekking heeft.  Dit is de maand van de (lopende) periode waarop de prognose-rapportage betrekking heeft.";""
184;"bank-abstracts:CashBudgetReceiptsTitle";3;"      Gross margin";"      Ontvangsten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetReceiptsTitle";"bank-abstracts";"CashBudgetReceiptsTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-abstracts#CashBudgetReceiptsTitle";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
185;"bank:CashBudgetReceipts";4;"         Receipts";"         Ontvangsten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetReceipts";"bank";"CashBudgetReceipts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetReceipts";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De begrote ontvangsten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote ontvangsten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
186;"bank:CashBudgetValueAddedTaxPurchases";4;"         Value added tax purchases";"         Omzetbelasting verkopen";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetValueAddedTaxPurchases";"bank";"CashBudgetValueAddedTaxPurchases";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetValueAddedTaxPurchases";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De begrote omzetbelasting van de verkopen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote omzetbelasting van de verkopen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
187;"bank-abstracts:CashBudgetExpensesTitle";3;"      Expenses";"      Uitgaven";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetExpensesTitle";"bank-abstracts";"CashBudgetExpensesTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-abstracts#CashBudgetExpensesTitle";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
188;"bank:CashBudgetPurchases";4;"         Purchases";"         Inkopen";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetPurchases";"bank";"CashBudgetPurchases";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetPurchases";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote inkopen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote inkopen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
189;"bank:CashBudgetWagesSalaries";4;"         Wages and salaries";"         Lonen en salarissen";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetWagesSalaries";"bank";"CashBudgetWagesSalaries";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetWagesSalaries";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote lonen en salarissen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote lonen en salarissen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
190;"bank:CashBudgetSocialSecurityContributions";4;"         Social security contributions";"         Sociale lasten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetSocialSecurityContributions";"bank";"CashBudgetSocialSecurityContributions";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetSocialSecurityContributions";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote sociale lasten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote sociale lasten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
191;"bank:CashBudgetPensionCosts";4;"         Pension costs";"         Pensioenlasten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetPensionCosts";"bank";"CashBudgetPensionCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetPensionCosts";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote pensioenlasten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote pensioenlasten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
192;"bank:CashBudgetOtherWagesSalariesSocialSecurityCharges";4;"         Other employee benefits expenses";"         Overige personeelskosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetOtherWagesSalariesSocialSecurityCharges";"bank";"CashBudgetOtherWagesSalariesSocialSecurityCharges";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetOtherWagesSalariesSocialSecurityCharges";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote overige personeelskosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote overige personeelskosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
193;"bank:CashBudgetAccommodationCosts";4;"         Accomodation costs";"         Huisvestingskosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetAccommodationCosts";"bank";"CashBudgetAccommodationCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetAccommodationCosts";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote huisvestingskosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote huisvestingskosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
194;"bank:CashBudgetSalesRelatedExpenses";4;"         Sales related expenses";"         Verkoop gerelateerde kosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetSalesRelatedExpenses";"bank";"CashBudgetSalesRelatedExpenses";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetSalesRelatedExpenses";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote verkoop gerelateerde kosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote verkoop gerelateerde kosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
195;"bank:CashBudgetCarAndTransportCosts";4;"         Car and transport costs";"         Auto- en transportkosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetCarAndTransportCosts";"bank";"CashBudgetCarAndTransportCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetCarAndTransportCosts";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote auto- en transportkosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.4";"";"De begrote auto- en transportkosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.4";""
196;"bank:CashBudgetOfficeRelatedExpenses";4;"         Office related expenses";"         Kantoorkosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetOfficeRelatedExpenses";"bank";"CashBudgetOfficeRelatedExpenses";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetOfficeRelatedExpenses";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote kantoorkosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote kantoorkosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
197;"bank:CashBudgetOperationalExpenses";4;"         Operational expenses";"         Exploitatiekosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetOperationalExpenses";"bank";"CashBudgetOperationalExpenses";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetOperationalExpenses";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote exploitatiekosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote exploitatiekosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
198;"bank:CashBudgetExpensesResearchAndDevelopment";4;"         Expenses research and development";"         Kosten onderzoek en ontwikkeling";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetExpensesResearchAndDevelopment";"bank";"CashBudgetExpensesResearchAndDevelopment";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetExpensesResearchAndDevelopment";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote kosten voor onderzoek en ontwikkeling voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote kosten voor onderzoek en ontwikkeling voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
199;"bank:CashBudgetManagementFee";4;"         Management fee";"         Managementfee";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetManagementFee";"bank";"CashBudgetManagementFee";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetManagementFee";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote managementfee voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote managementfee voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
200;"bank:CashBudgetExpensesOther";4;"         Expenses other";"         Overige uitgaven";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetExpensesOther";"bank";"CashBudgetExpensesOther";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetExpensesOther";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote overige uitgaven voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote overige uitgaven voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
201;"bank:CashBudgetInterestExpensesRelatedExpenses";4;"         Interest expenses and related expenses";"         Rentelasten en soortgelijke kosten";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetInterestExpensesRelatedExpenses";"bank";"CashBudgetInterestExpensesRelatedExpenses";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetInterestExpensesRelatedExpenses";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote rentelasten en soortgelijke kosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote rentelasten en soortgelijke kosten voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
202;"bank:CashBudgetCorporateTax";4;"         Corporate tax";"         Vennootschapsbelasting";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetCorporateTax";"bank";"CashBudgetCorporateTax";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetCorporateTax";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote vennootschapsbelasting voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote vennootschapsbelasting voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
203;"bank:CashBudgetValueAddedTaxExpenses";4;"         Value added tax expenses";"         Omzetbelasting inkopen";"http://www.xbrl.org/2003/role/terseLabel";"CashBudgetValueAddedTaxExpenses";"bank";"CashBudgetValueAddedTaxExpenses";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank#CashBudgetValueAddedTaxExpenses";"xbrli:item";1;0;0;"bank-tuples:CashBudgetSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De begrote omzetbelasting inkopen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";"";"De begrote omzetbelasting inkopen voor de maand waarover wordt gerapporteerd in de liquiditeitsbegroting.";""
